0.6666666666666666,2,DOMINATES
3,6,DARKEST
3,6,FANTASIES
2.3333333333333335,18.666666666666668,39
5.5,60.5,HATE
3,6,CLUELESS
24,552,GIFS
15,210,PERFECTLY
1.3333333333333333,6.666666666666666,SUM
2,2,FLIRTING
2,2,MIAMIÂS
1.25,8.75,ANGRY
0.6666666666666666,2,CUBAN
2,2,EXILES
1.1428571428571428,14.857142857142856,GIVING
2,2,UPDOGS
2,2,SHAY
2,2,MITCHELL
1.3333333333333333,6.666666666666666,GUIDE
0.3125,5.9375,KILLING
12,132,INSTAGRAM
1,2,38
2,2,MAJESTIC
8,56,PUGS
0.8571428571428571,9.428571428571429,TURN
2,2,'TWAS
3,6,HANUKKAH
1.5,4.5,EPISODE
2,2,STEVENS
3,6,DESSERT
2,2,MATCHES
3,6,PERSONALITY
2,2,SNEAK
2,2,PEEK
5,20,MONSTERS
1,2,DOCTOR
0.09433962264150944,5.283018867924529,SPECIAL
3,6,CELEBRATE
7,42,ROCK
5,20,SINGING
2,2,KARAOKE
4,12,FESTIVE
2,2,ONESIE
3,6,JONATHAN
4,12,THOMAS
3,6,THIRST
2,2,I'LL
1,2,DATE
2,2,LORDE
3,18,ACTUAL
1,2,DEFINITION
10,90,BADASS
4.5,40.5,POPULAR
2.5,12.5,POSTS
2,2,HORNY
2,2,GRINCH
2,2,GIF
3,6,KEVIN
2,2,MCALLISTER
2,2,LEGIT
0.16666666666666666,3.1666666666666665,KILLED
1.4,14,ALONE
3,6,ELLEN
4,12,PAGE
2,2,HAN
3,6,SOLO
0.7142857142857143,7.142857142857143,SCENE
17,272,KID
2,2,STAGES
0.6666666666666666,2,BECOMING
7,42,FUNNIEST
2,2,VOICEOVER
2,2,VINES
2,8,KNOWN
4.076923076923077,260.9230769230769,MAN
3,6,ZAC
2,2,EFRON'S
0.125,2,ARMS
4,12,NICE
11.5,264.5,EAT
4,12,COOKIES
2,2,LGBT
0.5,6.5,ISSUES
0.8571428571428571,9.428571428571429,SPORTS
1.1666666666666667,12.833333333333334,BODY
3,6,IMMORTAL
1.1428571428571428,14.857142857142856,REALITY
2,2,INDISPENSIBLE
2,2,GRACE
2,2,DAZED
2,2,CONFUSED
4,12,IMPRESSIONS
3,6,LOPEZ
2,2,SUPERIOR
2.5555555555555554,76.66666666666666,ANY
4,12,FEUD
3,6,CONTESTANTS
2,2,SPOKE
4,12,DAMN
7,42,TRUTH
2,2,DUNNE
3.5,24.5,GONE
13.5,364.5,GIRL
2,2,IDOL
1,6,DAVID
2,2,BURTKA
2,2,SHOULDA
30,870,CUTE
20,380,WEDDING
9,72,VINTAGE
3,6,SEXIST
2,50,ADS
4.5,40.5,FAILED
3,6,EXPERIENCES
2.6666666666666665,24,EACH
3,6,STRIKING
1.25,8.75,GUNS
2,2,SUPERSTAR
2,2,TYSON
1,2,KIDD
10,90,CREATURES
8,56,KITTENS
1,2,VILLAIN
0.6666666666666666,2,STADIUM
4.5,40.5,ABANDONED
1.434782608695652,77.47826086956522,YEARS
5,20,THEY'D
2,2,ONE-WAY
1.75,15.75,TRIP
1.25,8.75,MARS
2,2,REWATCHING
0.16363636363636364,10.145454545454545,2
2,2,50TH
2,2,GQ
2,2,'80S
2,2,SIDE-EYE
2,2,ASTRO
2.75,35.75,ANSWERS
1,4,37
6,30,RANDOM
2,2,LAST-MINUTE
1.5,4.5,MALL
